#Hit,Channel,DayTime,Energy,Duration,Amplitude,ASL,FRQC
2869,10,399.8527812,5,406,49,27,26
2870,6,399.759723,0,3,52,21,612
2871,12,399.416967,8,725,49,25,272
2872,11,399.4167178,3,307,48,23,364
2873,6,399.3729125,6,438,67,15,279
2874,6,399.3712118,0,0,45,15,712
2875,18,399.357078,0,28,48,19,303
2876,6,399.039599,0,4,47,21,707
2877,11,399.0090388,0,0,46,25,426
2878,10,398.7996082,2,219,50,27,306
2879,21,398.7171382,0,6,46,19,165
2880,12,398.439104,1,90,45,25,322
2881,11,398.2669702,3,275,48,23,359
2882,10,398.266951,2,283,47,27,302
2883,6,396.6186525,1,7,71,15,355
2884,6,396.6138602,5,59,74,15,272
2885,6,396.5720045,1,46,65,26,293
2886,10,396.2723355,3,218,46,27,299
2887,10,395.940069,0,1,45,27,333
2888,11,395.92666,0,26,45,23,397
2889,6,395.6600348,1,0,45,15,857
2890,6,395.6587632,1,27,68,15,346
2891,6,395.6579308,0,6,61,15,405
2892,6,395.6564775,0,105,53,15,445
2893,6,394.9098692,2,46,64,15,319
2894,6,394.9075215,8,315,83,19,274
2895,6,394.5946725,3,102,66,31,327
2896,6,394.593476,1,10,73,31,288
2897,6,394.5907485,1,8,70,32,274
2898,6,394.5901205,4,286,61,32,316
2899,12,394.444596,3,300,47,25,315
2900,11,394.4442878,0,27,47,23,408
2901,6,394.429377,5,458,73,32,287
2902,16,393.9717215,0,1,46,21,488
2903,6,393.8873535,0,2,49,15,714
2904,6,393.7852145,1,139,56,15,420
2905,6,393.7826242,1,12,69,15,334
2906,6,393.7811292,5,171,67,15,285
2907,10,393.449094,0,10,45,27,357
2908,11,393.2239222,0,27,45,23,472
2909,16,393.1827598,0,72,45,21,394
2910,6,392.8543845,2,31,66,15,364
2911,10,392.338157,0,4,45,26,374
2912,6,392.1477198,10,596,72,23,288
2913,6,392.145956,4,39,74,23,272
2914,11,391.4223862,2,248,46,25,362
2915,6,390.8905138,2,139,65,15,359
2916,6,390.8896605,0,4,48,19,672
2917,20,390.6788032,3,211,50,19,332
2918,6,390.5881652,10,416,75,19,285
2919,6,390.2888265,1,245,58,26,382
2920,10,390.0941772,1,43,49,27,277
2921,13,390.0197952,1,121,48,21,324
2922,11,389.8251595,0,9,46,23,441
2923,6,389.7088745,1,28,67,15,303
2924,12,389.480367,2,309,48,25,308
2925,11,389.480046,0,10,45,23,448
2926,6,388.845826,2,66,69,15,319
2927,10,388.7949688,0,13,45,27,336
2928,10,388.537402,6,456,49,27,276
2929,13,388.498108,0,0,45,21,378
2930,12,388.282688,0,0,45,25,309
2931,1,388.214381,0,14,46,19,442
2932,6,388.1115395,2,114,67,15,291
2933,6,388.0002912,0,1,53,19,630
2934,6,387.9397375,11,980,73,19,280
2935,10,387.8569938,0,14,47,27,421
2936,14,387.490805,0,14,45,19,541
2937,6,387.4532492,2,28,66,21,291
2938,6,387.3491582,0,207,58,19,528
2939,6,387.2426998,0,7,55,19,487
2940,6,386.9373705,0,7,60,15,499
2941,6,386.935643,6,362,70,15,321
2942,6,386.7661735,0,0,45,21,57
2943,10,386.6191845,0,9,46,27,349
2944,6,385.4965658,0,26,58,15,389
2945,6,385.4957328,0,9,54,15,510
2946,6,385.1365978,6,95,68,21,318
2947,6,385.1321512,6,183,75,21,293
2948,6,385.1141925,18,27,71,27,276
2949,6,385.060197,3,367,71,32,384
2950,6,385.058103,1,7,69,32,301
2951,6,385.0545625,4,29,76,32,273
2952,20,384.9236742,3,243,49,19,280
2953,10,384.3697775,6,430,48,27,294
2954,6,384.245052,0,3,52,15,622
2955,6,384.2418925,0,1,51,15,571
2956,6,384.2391832,8,453,76,15,284
2957,6,384.1806365,2,352,66,25,376
2958,6,384.1787152,11,935,73,28,277
2959,12,384.1644,0,23,47,26,349
2960,11,382.914976,0,0,45,25,451
2961,12,382.7278458,3,216,49,25,273
2962,16,382.5569935,3,28,49,21,323
2963,6,382.4471082,11,552,75,15,292
2964,6,382.4455138,2,45,68,15,369
2965,6,382.444677,0,5,55,26,688
2966,6,382.4421332,2,8,76,26,23
2967,6,382.4414448,4,339,46,26,476
2968,6,382.3835295,0,6,66,30,388
2969,6,382.3820245,1,241,61,30,300
2970,6,382.319731,2,207,63,30,328
2971,6,382.0016945,4,493,64,30,411
2972,6,382.0004035,1,282,60,30,305
2973,6,381.9815475,0,6,60,30,488
2974,6,381.980564,5,443,74,30,286
2975,6,381.7564595,1,242,64,25,333
2976,6,381.7548608,0,5,57,25,460
2977,13,381.754026,2,66,56,21,245
2978,6,381.5888648,5,243,76,25,280
2979,10,381.3819975,0,19,45,27,412
2980,6,381.2637752,2,292,72,25,285
2981,6,381.262438,3,12,78,25,278
2982,10,380.8643975,0,49,46,27,332
2983,12,380.820597,5,431,51,25,272
2984,6,380.5434928,3,0,45,15,55
2985,13,380.4584878,2,223,48,21,329
2986,13,380.0827928,0,22,47,21,441
2987,9,380.0016828,1,109,46,21,368
2988,12,380.0005372,0,0,45,26,315
2989,10,380.0003752,0,0,45,27,351
2990,6,379.970889,0,2,55,15,601
2991,6,379.818463,4,210,74,15,312
2992,13,379.3125415,1,108,47,21,346
2993,6,379.1705028,0,2,53,15,640
2994,6,379.1334015,0,0,45,15,763
2995,6,379.1317222,8,455,76,15,304
2996,10,378.8560988,1,51,50,27,286
2997,10,378.8457202,0,0,45,27,301
2998,10,378.7483092,0,51,45,27,324
2999,6,378.7436685,0,1,52,25,669
3000,11,378.6983912,1,130,46,23,377
3001,20,378.6533212,0,0,45,19,326
3002,10,378.3945562,0,0,45,27,420
3003,16,378.2614165,0,3,45,21,447
3004,6,377.7049908,0,2,50,15,697
3005,6,377.5024312,0,22,55,15,476
3006,13,377.1949408,1,97,45,21,385
3007,6,376.900262,2,195,71,15,308
3008,6,376.8990195,3,101,75,15,283
3009,12,376.5923808,0,93,47,25,309
3010,6,376.2685185,3,0,45,15,57
3011,6,376.265784,2,79,72,15,281
3012,6,376.26482,3,12,79,15,275
3013,6,375.866105,0,2,50,27,703
3014,6,375.8646175,5,369,70,27,303
3015,6,375.8634685,0,15,66,27,332
3016,16,375.7888408,0,1,45,21,459
3017,6,375.618808,5,238,75,23,284
3018,6,375.3762845,1,68,72,27,283
3019,6,375.375587,4,168,75,27,333
3020,6,375.0165888,5,365,75,25,304
3021,6,374.2361192,0,13,57,15,463
3022,6,374.092875,10,296,72,15,283
3023,6,374.0911905,1,72,63,15,390
3024,12,373.3929892,0,4,45,25,355
3025,6,373.3128452,1,7,71,15,359
3026,6,373.3110432,0,3,52,15,698
3027,6,373.3084945,38,787,88,36,19
3028,7,373.3083652,24,655,49,23,335
3029,4,373.3083578,23,628,48,23,375
3030,1,373.3083562,23,631,49,23,366
3031,5,373.3083555,23,622,48,23,379
3032,3,373.3083505,22,619,48,23,383
3033,8,373.3083488,21,595,48,15,380
3034,2,373.308347,22,605,48,23,380
3035,6,373.2357938,3,127,67,36,307
3036,6,373.2346312,4,12,79,36,272
3037,11,373.1638645,1,108,48,25,360
3038,13,372.3134772,1,138,48,21,291
3039,20,372.2945348,3,211,49,19,20
3040,13,372.1960302,0,13,46,21,450
3041,12,371.634184,0,0,45,25,302
3042,10,371.4715242,0,31,47,27,330
3043,10,371.2358212,0,36,47,27,353
3044,12,371.0695755,11,963,52,25,255
3045,10,370.890118,0,9,47,27,333
3046,6,370.4973925,1,7,73,15,334
3047,6,370.4950735,4,11,80,21,29
3048,7,369.4827162,3,391,45,19,336
3049,7,369.4816255,0,66,46,19,328
3050,6,369.1916788,4,342,66,15,328
3051,10,368.9564008,0,13,45,27,294
3052,16,368.8354092,0,84,45,21,410
3053,11,368.7730338,4,388,48,25,344
3054,10,368.7716622,0,17,45,27,381
3055,6,368.2563435,0,13,55,15,490
3056,6,368.2349495,1,8,71,15,347
3057,6,368.2332865,4,109,76,15,291
3058,6,368.1217595,1,7,72,26,350
3059,6,368.120797,8,104,77,26,31
3060,11,367.7214202,0,4,45,25,440
3061,6,367.6458402,3,60,72,27,298
3062,6,367.6450805,3,12,78,27,282
3063,11,367.1773932,0,48,45,23,354
3064,10,367.000643,2,129,47,27,297
3065,6,366.6734388,2,30,70,15,381
3066,18,366.4835478,1,56,47,19,337
3067,11,365.8661172,0,1,46,23,444
3068,21,365.4034422,1,85,48,19,157
3069,6,364.5692732,5,490,70,15,296
3070,6,363.6666438,1,7,72,15,341
3071,6,363.6660065,0,6,67,15,351
3072,13,363.562464,0,0,45,21,436
3073,11,363.504027,4,309,52,23,298
3074,6,363.5012078,1,7,72,25,348
3075,6,363.500327,5,12,81,25,273
3076,20,363.3297628,2,113,48,19,283
3077,6,362.936775,0,187,59,15,647
3078,12,361.593883,1,93,46,25,303
3079,6,361.4299445,9,488,77,15,279
3080,16,361.0324648,0,38,45,21,473
3081,6,360.9187458,2,288,68,15,310
3082,6,360.9177402,0,0,45,15,763
3083,6,360.9149212,3,102,70,15,306
3084,6,360.913845,6,182,75,15,279
3085,12,360.8226795,3,255,48,25,296
3086,6,360.773409,0,2,49,29,677
3087,6,360.4296478,3,353,68,29,319
3088,6,360.0556335,0,27,49,19,36
3089,6,360.0543292,4,12,80,19,278
3090,6,360.0536625,2,11,75,19,301
3091,6,360.0509785,4,12,80,29,27
3092,11,359.9047192,1,73,46,23,395
3093,6,359.8898918,3,23,68,32,315
3094,6,359.8888212,4,383,73,32,344
3095,20,359.599392,1,81,47,19,345
3096,6,359.517405,2,21,73,23,303
3097,6,359.5166515,4,74,77,27,285
3098,11,358.9402412,0,4,46,23,436
3099,12,358.6932508,1,210,46,25,329
3100,16,358.5711932,0,74,46,21,377
3101,6,358.1218535,8,572,76,15,323
3102,11,358.0565765,0,21,45,23,407
3103,6,358.0348628,1,38,72,25,287
3104,6,358.033417,0,0,45,25,874
3105,6,358.0298558,5,12,82,26,26
3106,6,357.9721965,2,172,66,32,442
3107,6,357.970457,0,7,66,32,324
3108,13,357.77614,0,10,45,21,360
3109,13,357.5537992,1,56,48,21,387
3110,10,357.5480725,7,823,47,27,307
3111,12,357.5470392,0,11,46,25,402
3112,6,357.5393575,7,622,68,31,310
3113,6,357.5378395,3,12,77,31,278
3114,6,357.248264,7,568,72,26,283
3115,6,357.1221118,0,4,55,28,614
3116,6,356.8996182,3,90,70,23,297
3117,13,356.8551388,0,8,45,21,441
3118,6,356.7048698,0,1,53,21,640
3119,6,356.3578548,2,149,70,15,336
3120,6,356.356716,2,174,65,15,297
3121,6,355.9092308,0,16,63,21,431
3122,6,355.9082615,6,356,73,21,309
3123,6,355.9068348,0,3,49,21,790
3124,6,355.9045512,2,9,76,21,22
3125,6,355.9038715,6,130,80,21,276
3126,6,355.8181352,6,393,72,30,282
3127,6,355.3433715,5,339,70,23,294
3128,11,355.2199018,1,91,46,23,377
3129,6,355.1869138,0,0,47,21,543
3130,6,355.1860368,5,457,68,21,319
3131,6,355.1835178,0,5,52,21,36
3132,6,355.1828018,4,11,79,21,31
3133,6,354.778283,0,0,45,27,804
3134,13,354.7709928,1,41,49,21,350
3135,6,354.6117215,1,59,72,15,280
3136,6,354.6106528,1,159,63,15,311
3137,6,354.6091705,1,7,67,15,309
3138,6,354.6080785,1,10,73,15,292
3139,6,354.2690538,4,389,71,25,327
3140,6,354.2501758,0,7,64,26,466
3141,6,354.1454628,6,328,72,26,291
3142,6,354.1436365,0,5,60,26,32
3143,6,354.1414872,31,719,86,35,19
3144,5,354.1413128,17,535,47,23,413
3145,1,354.1413105,18,541,47,23,408
3146,4,354.141309,17,40,47,23,397
3147,7,354.1413078,18,539,47,21,398
3148,3,354.1412988,16,509,47,21,453
3149,2,354.1412962,15,483,47,21,426
3150,8,354.1412925,15,473,47,21,452
3151,10,354.0012718,1,183,45,27,345
3152,6,353.811578,0,2,53,34,641
3153,10,353.4082762,0,27,47,26,326
3154,6,353.4075022,0,0,49,15,50
3155,12,353.1688905,7,45,48,25,275
3156,13,353.1484125,0,0,45,21,378
3157,6,352.8487615,5,589,71,15,315
3158,6,352.8465725,5,376,68,15,328
3159,6,352.845213,1,366,63,15,417
3160,6,352.6847715,0,0,49,23,661
3161,6,352.63867,1,25,70,23,287
3162,6,352.6372855,7,436,69,23,308
3163,16,352.1062695,0,3,46,21,423
3164,6,351.9794288,5,546,66,15,307
3165,6,351.9777115,4,290,72,15,286
3166,6,351.9766425,3,180,69,15,302
3167,6,351.9757318,5,186,77,15,396
3168,16,351.9450432,5,391,51,21,346
3169,12,351.9239518,0,5,46,26,320
3170,11,351.9236262,0,1,45,23,462
3171,6,351.886158,0,5,59,27,493
3172,6,351.8851075,0,108,58,27,456
3173,6,351.8833948,0,0,45,27,40
3174,6,351.8234895,0,2,53,27,582
3175,6,351.8212755,0,4,54,27,609
3176,6,351.820174,0,5,56,27,498
3177,6,351.3989228,1,7,71,21,351
3178,6,351.3972712,0,5,60,21,507
3179,6,351.393961,22,747,80,21,255
3180,7,351.393698,9,338,45,15,409
3181,5,351.3936788,8,298,45,19,399
3182,1,351.3936772,8,306,45,19,390
3183,4,351.3936728,8,281,45,19,405
3184,3,351.3936395,6,228,45,19,460
3185,2,351.3936325,6,218,45,15,449
3186,8,351.3936245,5,187,45,15,478
3187,6,351.2905455,2,89,68,31,321
3188,6,351.2897765,1,7,68,31,365
3189,6,351.2890102,0,6,59,31,405
3190,11,351.2018768,0,4,45,23,395
3191,10,351.1474618,0,5,45,27,333
3192,6,350.224737,11,907,75,15,322
3193,13,350.113205,1,39,50,21,350
3194,6,350.09778,12,1066,72,23,303
3195,6,350.0959918,7,632,77,23,319
3196,12,350.0054515,0,5,46,25,326
3197,11,350.0051252,0,0,45,23,479
3198,12,349.2502795,0,0,45,25,324
3199,11,349.0862375,4,335,51,23,301
3200,10,349.0248395,0,0,45,27,324
3201,6,348.9123238,4,128,71,15,337
3202,6,348.911165,3,12,77,15,286
3203,6,348.910535,0,0,45,15,575
3204,6,348.909295,3,310,69,15,293
3205,6,348.5622665,2,534,66,27,310
3206,6,348.3107862,0,0,45,19,744
3207,6,348.3099722,2,76,63,21,351
3208,6,348.30904,1,174,62,21,34
3209,6,348.3081005,1,7,72,21,285
3210,6,348.0641148,4,212,73,25,294
3211,6,348.0593522,41,802,88,26,17
3212,5,348.059231,25,665,49,21,357
3213,4,348.0592285,25,664,49,21,362
3214,1,348.059228,26,670,49,21,363
3215,7,348.0592275,26,675,49,19,356
3216,3,348.0592195,25,648,49,19,370
3217,2,348.0592188,24,640,49,19,370
3218,8,348.0592158,23,627,49,19,376
3219,11,347.6459482,1,72,48,23,375
3220,10,347.6456695,3,320,45,27,340
3221,11,347.645213,0,1,46,23,454
3222,6,347.609729,4,556,66,36,345
3223,6,347.606898,1,7,68,36,310
3224,6,347.6048718,2,84,67,36,302
3225,6,347.5038352,5,307,73,21,284
3226,14,347.2836405,2,126,53,19,290
3227,6,347.2028188,0,60,49,25,394
3228,6,347.2006432,0,5,54,25,560
3229,6,346.9846742,0,11,55,15,477
3230,6,346.9839485,0,6,66,15,357
3231,6,346.837876,1,153,63,19,437
3232,6,346.8346895,3,8,77,21,24
3233,6,346.8339698,8,218,79,21,29
3234,2,346.811679,0,28,46,21,478
3235,13,346.392614,2,122,51,21,279
3236,6,346.1561185,3,352,67,15,281
3237,6,346.155075,0,6,58,15,447
3238,6,346.1544592,1,354,59,15,383
3239,6,346.1514232,27,915,79,21,24
3240,7,346.1509332,12,410,46,19,434
3241,4,346.1509322,11,390,46,19,457
3242,1,346.150931,11,393,46,19,458
3243,5,346.150931,11,395,46,19,458
3244,3,346.1509135,10,350,46,19,496
3245,2,346.1509035,9,332,46,15,468
3246,8,346.1509032,9,324,45,19,450
3247,6,346.0380555,0,0,48,29,55
3248,6,346.0353425,1,356,53,29,507
3249,6,345.890452,7,694,67,29,282
3250,6,345.8881028,4,414,73,29,376
3251,6,345.8318475,2,32,66,31,284
3252,6,345.7241602,3,65,68,31,292
3253,6,345.7212745,28,692,85,31,22
3254,7,345.7210815,16,502,47,21,407
3255,1,345.7210812,15,493,47,23,424
3256,4,345.7210782,15,469,47,23,438
3257,5,345.721076,15,484,47,23,423
3258,3,345.7210678,14,446,46,23,477
3259,2,345.72106,13,437,46,21,444
3260,8,345.72106,13,418,46,21,458
3261,22,345.6235605,0,10,47,15,153
3262,6,345.6199958,10,812,70,34,309
3263,11,345.5881952,0,0,45,23,408
3264,10,345.5818702,0,0,45,27,406
3265,12,345.4271038,5,441,49,25,272
3266,6,345.1277855,2,112,65,23,301
3267,20,344.9195518,12,560,58,19,207
3268,10,344.8362252,2,218,47,27,331
3269,10,344.7349132,0,5,45,27,356
3270,6,344.6060045,0,0,49,15,739
3271,6,344.6053822,1,26,71,15,303
3272,6,344.6043728,5,277,78,15,280
3273,6,344.6023895,12,974,73,15,366
3274,6,344.5836292,4,204,73,28,302
3275,13,344.583584,0,18,47,21,394
3276,6,344.582815,3,393,65,28,465
3277,10,344.5777028,0,23,46,27,344
3278,6,344.0786522,4,135,72,15,283
3279,6,344.0779125,4,277,71,15,283
3280,11,343.9266448,0,70,46,23,354
3281,6,343.7634015,10,56,65,25,307
3282,11,343.2075392,0,4,45,23,454
3283,6,342.9456955,6,115,71,15,284
3284,6,342.9440868,17,1331,72,25,291
3285,6,342.8846795,2,19,69,27,317
3286,6,342.883445,3,244,68,27,300
3287,6,342.5833525,1,33,64,28,324
3288,6,342.581913,5,98,79,28,280
3289,6,342.560827,4,60,71,31,277
3290,6,342.5597008,5,152,77,31,283
3291,6,342.1209115,0,4,56,30,559
3292,13,341.8122988,0,93,46,21,338
3293,16,341.678318,1,131,47,21,404
3294,12,341.644124,7,596,51,26,275
3295,6,341.4479948,4,62,70,15,288
3296,6,341.4470405,3,66,74,15,285
3297,6,341.445673,11,577,66,15,299
3298,11,341.393486,4,470,47,23,337
3299,6,341.317178,7,300,74,27,275
3300,6,341.3120778,38,952,81,33,18
3301,7,341.3118595,26,726,49,23,354
3302,5,341.311859,26,711,48,23,369
3303,1,341.3118585,26,722,49,25,368
3304,4,341.3118528,25,705,48,23,369
3305,3,341.3118355,24,678,48,23,387
3306,2,341.3118308,24,665,48,19,374
3307,8,341.31183,23,661,48,23,388
3308,6,341.2034415,1,233,68,33,321
3309,6,341.2024122,2,389,63,33,423
3310,6,340.822199,0,1,49,32,767
3311,6,340.6989955,7,831,71,15,292
3312,6,340.679559,3,433,67,21,318
3313,6,340.6436552,1,6,69,23,375
3314,6,340.6428162,1,52,58,23,298
3315,6,340.6416555,2,144,69,23,312
3316,6,340.6206572,2,124,67,27,339
3317,6,340.6193298,2,10,74,27,285
3318,12,340.6031115,0,4,45,25,412
3319,13,340.5717328,0,9,45,21,353
3320,6,340.537389,0,0,45,28,40
3321,6,340.5365605,2,382,63,28,322
3322,6,340.4537642,2,126,71,29,287
3323,13,339.9901488,3,142,53,21,18
3324,12,339.9097268,6,431,52,25,24
3325,6,339.8013558,1,77,69,15,300
3326,6,339.7996875,0,6,63,15,474
3327,6,339.7982708,21,585,85,32,21
3328,7,339.7980065,9,314,45,21,398
3329,5,339.7980028,8,295,45,19,399
3330,4,339.7979865,8,282,45,19,412
3331,1,339.7979835,8,288,45,19,398
3332,8,339.7979532,5,203,45,15,474
3333,2,339.7979512,5,201,45,15,472
3334,3,339.79795,6,222,45,19,482
3335,16,339.5062892,2,200,48,21,356
3336,12,339.3200685,0,8,46,25,366
3337,6,339.067641,0,43,55,15,357
3338,6,339.0667095,0,0,45,15,657
3339,11,338.7530755,0,0,45,23,360
3340,11,338.3392938,0,0,45,25,365
3341,6,338.2352838,4,239,71,15,289
3342,6,338.1591355,0,0,46,21,621
3343,6,338.1575838,2,490,66,21,305
3344,6,337.9900878,6,725,71,21,291
3345,6,337.9884915,4,74,77,21,29
3346,11,337.881446,0,0,45,25,429
3347,11,337.724313,3,277,47,25,333
3348,16,337.659599,0,0,45,21,474
3349,6,337.6293052,1,18,65,26,363
3350,6,337.6272445,3,11,77,27,272
3351,12,337.2770522,1,146,45,25,345
3352,12,337.0779365,0,0,45,25,363
3353,11,337.0476418,0,36,46,23,360
3354,6,336.6785148,4,180,69,15,309
3355,6,336.6769825,9,484,79,21,278
3356,6,336.6587928,3,219,73,28,311
3357,11,336.3026512,2,310,47,23,343
3358,6,336.2314175,1,26,66,29,331
3359,6,336.2288325,10,373,71,29,299
3360,6,336.1723178,0,6,50,27,611
3361,20,335.9091208,0,19,47,19,341
3362,6,334.7995305,0,0,45,15,795
3363,6,334.798908,2,142,64,15,313
3364,6,334.717545,1,7,73,19,342
3365,6,334.7167278,0,6,67,21,385
3366,6,334.7155438,2,11,76,21,275
3367,6,334.6948412,3,38,69,26,285
3368,6,334.6934605,1,18,66,26,302
3369,6,333.9278455,8,144,72,15,276
3370,6,333.9269245,1,7,69,15,333
3371,6,333.9262945,1,152,57,15,420
3372,6,333.3458608,2,483,70,15,398
3373,6,333.343228,3,479,68,15,283
3374,6,333.2807818,5,641,71,21,322
3375,6,333.2788035,2,12,73,21,287
3376,6,333.1349465,1,24,67,26,343
3377,6,333.1342248,1,7,68,26,336
3378,6,332.681271,0,0,45,19,829
3379,6,332.5441205,5,71,77,15,277
3380,6,332.5245435,2,85,72,26,349
3381,6,332.523707,1,10,71,26,303
3382,10,331.4906338,0,0,45,27,402
3383,13,331.1418542,0,49,45,21,365
3384,6,331.0730928,0,249,47,15,485
3385,6,331.0720535,1,10,71,15,326
3386,13,331.0041225,0,0,45,21,448
3387,6,330.7302028,9,49,73,23,302
3388,16,330.6830792,0,3,45,21,430
3389,20,330.6694215,1,106,50,19,289
3390,12,330.3318962,6,365,52,25,284
3391,10,330.103754,0,36,45,27,348
3392,6,329.9846558,2,103,66,15,301
3393,10,329.682607,0,9,45,27,420
3394,11,329.6767372,0,17,47,23,387
3395,6,329.6387262,3,190,71,23,334
3396,6,329.5864712,0,198,55,23,695
3397,11,329.4580308,3,150,48,25,349
3398,22,329.0820778,0,1,45,15,153
3399,6,329.042259,1,62,67,15,303
3400,6,329.0414585,1,7,70,15,314
3401,6,328.8985838,10,701,74,21,284
3402,6,328.8969408,2,103,70,21,287
3403,6,328.6013052,2,65,70,27,275
3404,6,328.5998748,0,13,64,27,385
3405,6,328.5991925,1,26,66,28,365
3406,6,328.597388,4,92,73,28,281
3407,18,328.4997708,1,73,48,19,297
3408,12,328.4964505,0,12,45,25,348
3409,6,328.36903,0,4,54,25,578
3410,10,328.2041622,0,9,45,27,377
3411,11,327.9975198,0,1,45,25,425
3412,6,327.67337,0,0,48,15,789
3413,6,327.4229965,8,665,69,15,300
3414,6,327.4217105,0,6,63,15,436
3415,6,327.4211048,3,236,65,28,278
3416,6,327.4200358,0,11,62,28,359
3417,6,327.4186145,1,7,68,28,331
3418,6,326.5503292,0,6,57,15,529
3419,6,326.5491965,0,6,66,15,395
3420,6,326.5469588,2,166,63,15,296
3421,6,326.5453228,0,6,64,15,376
3422,6,326.2452185,0,397,59,21,543
3423,12,325.1656045,0,0,45,25,367
3424,6,325.0156582,1,162,59,15,401
3425,6,325.0142758,4,406,73,15,377
3426,6,325.0120255,2,36,68,15,295
3427,6,324.8622575,3,544,66,23,319
3428,6,324.8604765,1,45,66,23,296
3429,6,324.859803,2,325,66,23,311
3430,6,324.4227682,1,136,66,21,332
3431,16,324.3200208,12,686,55,21,247
3432,6,324.0458698,0,2,46,19,728
3433,6,323.8572415,7,694,71,19,290
3434,20,323.7139945,2,169,45,19,367
3435,6,323.6012975,0,4,55,21,553
3436,6,323.6006915,0,1,46,21,336
3437,16,323.2026322,1,103,48,21,372
3438,12,323.136618,0,0,45,25,388
3439,11,323.1056678,0,0,45,25,444
3440,6,322.955109,0,2,47,15,719
3441,21,322.9142895,0,38,47,19,168
3442,6,322.2529562,2,29,69,15,296
3443,6,322.2500962,1,13,70,15,338
3444,6,322.2488965,1,305,63,15,298
3445,9,322.2432195,1,109,46,21,369
3446,11,321.6170765,1,167,47,25,391
3447,6,321.2243805,3,347,69,15,364
3448,18,321.0960285,0,51,47,19,343
3449,18,321.0919685,0,0,45,19,357
3450,6,320.8025618,1,15,67,21,312
3451,6,320.5177932,0,18,62,19,445
3452,6,320.3976655,0,0,47,19,764
3453,6,320.3964158,8,423,71,19,291
3454,6,320.3953215,1,6,68,19,341
3455,6,320.3940718,4,290,72,19,276
3456,6,320.3928982,2,11,75,19,286
3457,6,320.3920545,1,7,71,29,303
3458,11,320.288217,2,169,47,25,362
3459,6,320.2460015,0,11,58,29,469
3460,6,319.9319565,0,0,46,29,799
3461,6,319.9312435,3,16,71,29,291
3462,6,319.9303842,8,216,76,29,300
3463,6,318.8192648,4,412,64,15,320
3464,6,318.8013915,3,434,69,19,310
3465,6,318.7988158,1,8,67,19,388
3466,6,318.7980585,0,4,50,23,747
3467,6,318.7974348,0,5,57,23,578
3468,6,318.796771,5,247,77,23,273
3469,6,318.7778465,2,98,63,27,330
3470,6,318.776019,1,7,71,27,289
3471,10,318.6109602,0,4,45,27,448
3472,6,318.1146832,3,176,66,15,303
3473,6,318.113891,2,17,73,15,287
3474,6,318.112646,1,14,66,15,383
3475,6,318.111084,2,98,67,15,279
3476,16,317.237225,0,34,45,21,442
3477,6,317.058356,0,8,64,15,418
3478,6,317.0569982,1,32,64,15,350
3479,11,316.8178675,0,44,48,23,385
3480,21,316.8066145,1,54,46,19,180
3481,6,316.7841372,0,13,57,19,38
3482,6,316.7827855,8,124,71,19,290
3483,6,316.7802525,23,617,85,33,23
3484,1,316.780023,11,377,46,19,453
3485,7,316.7800135,11,376,46,21,434
3486,4,316.780012,10,352,46,21,441
3487,5,316.780003,10,353,46,21,442
3488,3,316.7799905,8,307,45,19,438
3489,2,316.7799788,8,284,45,15,410
3490,8,316.7799715,8,279,45,15,431
3491,6,316.3302495,0,23,55,33,537
3492,10,315.913854,0,4,45,27,385
3493,6,315.1201782,6,128,68,15,290
3494,6,315.1166028,35,762,87,35,18
3495,7,315.1164492,21,590,48,23,383
3496,1,315.116449,21,594,48,19,390
3497,5,315.116449,20,578,48,23,385
3498,4,315.1164485,20,586,48,23,394
3499,3,315.116443,19,571,48,23,407
3500,2,315.116438,19,555,48,15,397
3501,8,315.1164375,18,545,48,15,402
